"","category_name","date","sale_liters"
"1","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"2","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.75"
"3","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"4","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","21"
"5","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"6","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"7","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"8","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"9","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"10","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.875"
"11","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"12","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"13","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"14","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"15","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"16","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"17","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"18","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"19","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"20","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"21","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"22","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"23","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"24","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"25","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"26","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"27","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"28","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"29","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"30","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"31","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"32","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"33","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"34","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"35","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"36","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"37","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"38","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","5.25"
"39","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"40","BOTTLED IN BOND BOURBON","2015-10-01T00:00:00.000","1.5"
"41","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"42","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2"
"43","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"44","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"45","BOTTLED IN BOND BOURBON","2015-10-01T00:00:00.000","1.5"
"46","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"47","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.75"
"48","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"49","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"50","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"51","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"52","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"53","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"54","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"55","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"56","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"57","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"58","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"59","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"60","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","5.25"
"61","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.6"
"62","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"63","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"64","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"65","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"66","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"67","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"68","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"69","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.2"
"70","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"71","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"72","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"73","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"74","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"75","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"76","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"77","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"78","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"79","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"80","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"81","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"82","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","6"
"83","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"84","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"85","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.5"
"86","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"87","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"88","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"89","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"90","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"91","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"92","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"93","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"94","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"95","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"96","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"97","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"98","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","21"
"99","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"100","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"101","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"102","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"103","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"104","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"105","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"106","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"107","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"108","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"109","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"110","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"111","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"112","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"113","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","5.25"
"114","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.8"
"115","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"116","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"117","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"118","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"119","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"120","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"121","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"122","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.875"
"123","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"124","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"125","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"126","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"127","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"128","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.75"
"129","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"130","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"131","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"132","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.875"
"133","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"134","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"135","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"136","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.875"
"137","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"138","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"139","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"140","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","6"
"141","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"142","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"143","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"144","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"145","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"146","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"147","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"148","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"149","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"150","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"151","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"152","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"153","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"154","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"155","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"156","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"157","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"158","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"159","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"160","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"161","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"162","SINGLE BARREL BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"163","BOTTLED IN BOND BOURBON","2015-10-01T00:00:00.000","2.25"
"164","BOTTLED IN BOND BOURBON","2015-10-01T00:00:00.000","2.25"
"165","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"166","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"167","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"168","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"169","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"170","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"171","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"172","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"173","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"174","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"175","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"176","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"177","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","6"
"178","SINGLE BARREL BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"179","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"180","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.375"
"181","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"182","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"183","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2"
"184","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"185","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"186","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2"
"187","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"188","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"189","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"190","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"191","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"192","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"193","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"194","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"195","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"196","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9.6"
"197","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"198","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.5"
"199","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"200","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"201","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.375"
"202","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"203","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"204","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"205","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"206","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"207","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3.75"
"208","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"209","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"210","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"211","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"212","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"213","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"214","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"215","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"216","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"217","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"218","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"219","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.75"
"220","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"221","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"222","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"223","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"224","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"225","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"226","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"227","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"228","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"229","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"230","BOTTLED IN BOND BOURBON","2015-10-01T00:00:00.000","0.75"
"231","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"232","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4"
"233","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"234","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"235","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","45"
"236","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"237","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"238","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.125"
"239","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"240","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"241","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"242","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"243","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.75"
"244","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"245","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"246","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2"
"247","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"248","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"249","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"250","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"251","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"252","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"253","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"254","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"255","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"256","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"257","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"258","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","18"
"259","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","24"
"260","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","48"
"261","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"262","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"263","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"264","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"265","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"266","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"267","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"268","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.875"
"269","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"270","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"271","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"272","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"273","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"274","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"275","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","31.5"
"276","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","18"
"277","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"278","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"279","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","5.25"
"280","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"281","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","5.25"
"282","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"283","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"284","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"285","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"286","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1"
"287","SINGLE BARREL BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"288","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"289","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"290","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"291","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"292","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"293","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"294","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","45"
"295","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"296","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"297","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"298","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"299","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"300","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"301","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","18"
"302","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"303","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"304","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"305","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"306","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"307","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"308","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"309","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"310","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.2"
"311","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"312","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"313","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.75"
"314","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
"315","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"316","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"317","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.375"
"318","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"319","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"320","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2.25"
"321","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"322","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.75"
"323","BOTTLED IN BOND BOURBON","2015-10-01T00:00:00.000","4.5"
"324","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","1.5"
"325","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"326","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"327","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"328","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"329","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","2"
"330","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","12"
"331","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"332","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"333","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","3"
"334","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.5"
"335","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","0.375"
"336","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","10.5"
"337","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","4.5"
"338","STRAIGHT BOURBON WHISKIES","2015-10-01T00:00:00.000","9"
